NaN	Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof:
0.5263157894736842	Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted:Babyfood, cookies, arrowroot:Babyfood, dessert, dutch apple, strained:Babyfood, cookies, arrowroot:Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA a :Babyfood, dessert, dutch apple, strained:Babyfood, cookies, arrowroot:Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted:Babyfood, dessert, dutch apple, strained:Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA a :Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted:Babyfood, cookies, arrowroot:Babyfood, dessert, dutch apple, strained:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA a :Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA a :Babyfood, cookies, arrowroot:Babyfood, cookies, arrowroot:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA a :Babyfood, cookies, arrowroot:Babyfood, dessert, dutch apple, strained:Babyfood, cookies, arrowroot:Babyfood, dessert, dutch apple, strained:Babyfood, dessert, dutch apple, strained:Babyfood, cookies, arrowroot:Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA a :Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA a :Babyfood, cookies, arrowroot:Babyfood, dessert, dutch apple, strained:Babyfood, dessert, dutch apple, strained:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA a :
0.5268566996315688	Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised:Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, cooked, braised:
0.5271493212669683	Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):
0.5272942369443975	Cheese, pasteurized process, pimento:Cheese, pasteurized process, pimento:Cheese, pasteurized process, pimento:Cheese, pasteurized process, pimento:Cheese, pasteurized process, pimento:Cheese, pasteurized process, pimento:Cheese, pasteurized process, pimento:
0.5274086378737542	DOMINO'S 14" Pepperoni Pizza, Crunchy Thin Crust:DOMINO'S 14" Pepperoni Pizza, Crunchy Thin Crust:DOMINO'S 14" Pepperoni Pizza, Crunchy Thin Crust:DOMINO'S 14" Pepperoni Pizza, Crunchy Thin Crust:DOMINO'S 14" Pepperoni Pizza, Crunchy Thin Crust:DOMINO'S 14" Pepperoni Pizza, Crunchy Thin Crust:
0.5277516462841015	Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked:
0.5279329608938548	PILLSBURY GRANDS, Buttermilk Biscuits, refrigerated dough:PILLSBURY GRANDS, Buttermilk Biscuits, refrigerated dough:PILLSBURY GRANDS, Buttermilk Biscuits, refrigerated dough:PILLSBURY GRANDS, Buttermilk Biscuits, refrigerated dough:PILLSBURY GRANDS, Buttermilk Biscuits, refrigerated dough:PILLSBURY GRANDS, Buttermilk Biscuits, refrigerated dough:
0.5279632721202003	Restaurant, Chinese, sweet and sour chicken a  b :Restaurant, Chinese, sweet and sour chicken a  b :Restaurant, Chinese, sweet and sour chicken a  b :
0.5281306715063521	Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA a :Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA a :Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder:Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA a :Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA a :Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder:Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA a :Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA a :Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA a :Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA a :
0.5284194134440695	Fast foods, chicken, breaded and fried, boneless pieces, plain:
0.5284552845528456	Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:Spices, cloves, ground:
NaN	Seasoning mix, dry, sazon, coriander & annatto:
0.5286750164798945	UDI'S, Gluten Free, Soft & Delicious White Sandwich Bread:UDI'S, Gluten Free, Soft & Delicious White Sandwich Bread:UDI'S, Gluten Free, Soft & Delicious White Sandwich Bread:UDI'S, Gluten Free, Soft & Delicious White Sandwich Bread:UDI'S, Gluten Free, Soft & Delicious White Sandwich Bread:UDI'S, Gluten Free, Soft & Delicious White Sandwich Bread:UDI'S, Gluten Free, Soft & Delicious White Sandwich Bread:
0.5290552584670232	Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:
0.5294781382228492	McDONALD'S, Bacon Egg & Cheese Biscuit:
0.529839883551674	Ice creams, BREYERS, All Natural Light French Chocolate:Ice creams, BREYERS, All Natural Light French Chocolate:Ice creams, BREYERS, All Natural Light French Chocolate:
0.5299256505576209	Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:Cheese, Mexican blend:
0.5301204819277109	Turkey Pot Pie, frozen entree:Turkey Pot Pie, frozen entree:
0.5301360985093972	Restaurant, Chinese, general tso's chicken a  b :Restaurant, Chinese, general tso's chicken a  b :Restaurant, Chinese, general tso's chicken a  b :Restaurant, Chinese, general tso's chicken a  b :
0.5301899592944369	McDONALD'S, Sausage Burrito:McDONALD'S, Sausage Burrito:
0.5305206463195691	McDONALD'S, Hot Fudge Sundae:
0.5306304299398531	Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:Cheese, fresh, queso fresco:
0.5307629204265791	Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8" fat, all grades, raw:
0.5315268368942158	Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:Cheese, cheshire:
0.5323232323232323	Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:Cheese, goat, soft type:
0.5327589301741159	Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:Cheese, brick:
0.5330396475770925	Biscuits, plain or buttermilk, dry mix, prepared:
0.5331695331695331	Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):Whale, beluga, flipper, raw (Alaska Native):
0.5333333333333333	Frozen yogurts, vanilla, soft-serve:Frozen yogurts, vanilla, soft-serve:Frozen yogurts, vanilla, soft-serve:
0.5333724799373655	Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:Cheese, limburger:
0.5334987593052108	Potatoes, scalloped, dry mix, prepared with water, whole milk and butter:Potatoes, scalloped, dry mix, prepared with water, whole milk and butter:Potatoes, scalloped, dry mix, prepared with water, whole milk and butter:
0.5337423312883436	Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated a :Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated a :Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated a :
0.5342254246011323	Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:Cheese, fontina:
0.5348795718108831	Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:Cheese, mexican, queso anejo:
0.5350877192982456	Bread, cornbread, dry mix, enriched (includes corn muffin mix):
0.5364928909952607	McDONALD'S, McFLURRY with OREO cookies:
0.5365853658536587	Salad dressing, caesar, low calorie:Salad dressing, caesar, low calorie:Salad dressing, caesar, low calorie:Salad dressing, caesar, low calorie:Salad dressing, caesar, low calorie:Salad dressing, caesar, low calorie:
0.5366317792578497	Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:Cheese, port de salut:
0.5367088607594936	Cheese, mexican, queso chihuahua:Cheese, mexican, queso chihuahua:Cheese, mexican, queso chihuahua:Cheese, mexican, queso chihuahua:Cheese, mexican, queso chihuahua:Cheese, mexican, queso chihuahua:Cheese, mexican, queso chihuahua:
0.537645275391612	Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:Cheese, feta:
0.5377720870678617	Potatoes, mashed, home-prepared, whole milk and margarine added a :Potatoes, mashed, home-prepared, whole milk and margarine added a :Potatoes, mashed, home-prepared, whole milk and margarine added a :Potatoes, mashed, home-prepared, whole milk and margarine added a :
0.5383506343713955	Restaurant, family style, shrimp, breaded and fried:Restaurant, family style, shrimp, breaded and fried:Restaurant, family style, shrimp, breaded and fried:Restaurant, family style, shrimp, breaded and fried:Restaurant, family style, shrimp, breaded and fried:
0.5389302640487474	CRUNCHMASTER, Multi-Grain Crisps, Snack Crackers, Gluten-Free:CRUNCHMASTER, Multi-Grain Crisps, Snack Crackers, Gluten-Free:CRUNCHMASTER, Multi-Grain Crisps, Snack Crackers, Gluten-Free:CRUNCHMASTER, Multi-Grain Crisps, Snack Crackers, Gluten-Free:CRUNCHMASTER, Multi-Grain Crisps, Snack Crackers, Gluten-Free:CRUNCHMASTER, Multi-Grain Crisps, Snack Crackers, Gluten-Free:
0.5394070860448301	Cheese sauce, prepared from recipe:Cheese sauce, prepared from recipe:Cheese sauce, prepared from recipe:Cheese sauce, prepared from recipe:Cheese sauce, prepared from recipe:Cheese sauce, prepared from recipe:Cheese sauce, prepared from recipe:
0.5396270396270396	DOMINO'S 14" Sausage Pizza, Crunchy Thin Crust:DOMINO'S 14" Sausage Pizza, Crunchy Thin Crust:DOMINO'S 14" Sausage Pizza, Crunchy Thin Crust:DOMINO'S 14" Sausage Pizza, Crunchy Thin Crust:
0.5400271370420624	Restaurant, Chinese, egg rolls, assorted:Restaurant, Chinese, egg rolls, assorted:Restaurant, Chinese, egg rolls, assorted:Restaurant, Chinese, egg rolls, assorted:
0.5401069518716578	Waffles, chocolate chip, frozen, ready-to-heat:Waffles, chocolate chip, frozen, ready-to-heat:Waffles, chocolate chip, frozen, ready-to-heat:Waffles, chocolate chip, frozen, ready-to-heat:Waffles, chocolate chip, frozen, ready-to-heat:Waffles, chocolate chip, frozen, ready-to-heat:Waffles, chocolate chip, frozen, ready-to-heat:
0.5401475237091675	Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, without added vitamin D:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, vitamin D fortified:Cheese food, pasteurized process, American, without added vitamin D:
0.540169133192389	BURGER KING, WHOPPER, with cheese:BURGER KING, WHOPPER, with cheese:BURGER KING, WHOPPER, with cheese:BURGER KING, WHOPPER, with cheese:BURGER KING, WHOPPER, with cheese:BURGER KING, WHOPPER, with cheese:
0.5405405405405405	Salad dressing, russian dressing, low calorie:
0.5408450704225352	Mayonnaise, low sodium, low calorie or diet:Salad dressing, mayonnaise, imitation, soybean:Mayonnaise, low sodium, low calorie or diet:Salad dressing, mayonnaise, imitation, soybean:Mayonnaise, low sodium, low calorie or diet:Mayonnaise, low sodium, low calorie or diet:Mayonnaise, low sodium, low calorie or diet:Mayonnaise, low sodium, low calorie or diet:Mayonnaise, low sodium, low calorie or diet:Mayonnaise, low sodium, low calorie or diet:Salad dressing, mayonnaise, imitation, soybean:Mayonnaise, low sodium, low calorie or diet:Salad dressing, mayonnaise, imitation, soybean:Mayonnaise, low sodium, low calorie or diet:
0.5408970976253298	ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:ANDREA'S, Gluten Free Soft Dinner Roll:
0.5409887359198998	PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Parmesan:PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Parmesan:PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Parmesan:PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Parmesan:PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Parmesan:PEPPERIDGE FARM, Goldfish, Baked Snack Crackers, Parmesan:
0.5412371134020619	KRAFT CHEEZ WHIZ Pasteurized Process Cheese Sauce:KRAFT CHEEZ WHIZ Pasteurized Process Cheese Sauce:KRAFT CHEEZ WHIZ Pasteurized Process Cheese Sauce:KRAFT CHEEZ WHIZ Pasteurized Process Cheese Sauce:
0.5413651476628202	Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:Cheese, brie:
0.5421239236873205	Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:Cheese, colby:
0.5424954792043399	Frozen novelties, ice cream type, sundae, prepackaged:Frozen novelties, ice cream type, sundae, prepackaged:
0.5429809776065494	WENDY'S, Chicken Nuggets:WENDY'S, Chicken Nuggets:WENDY'S, Chicken Nuggets:WENDY'S, Chicken Nuggets:WENDY'S, Chicken Nuggets:WENDY'S, Chicken Nuggets:WENDY'S, Chicken Nuggets:WENDY'S, Chicken Nuggets:WENDY'S, Chicken Nuggets:
0.5431012166709812	Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, raw:Beef, brisket, point half, separable lean and fat, trimmed to 1/8" fat, all grades, raw:
0.543123543123543	Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):Whale, beluga, eyes (Alaska Native):
0.5431235431235432	Potatoes, french fried, all types, salt added in processing, frozen, unprepared a :Potatoes, french fried, all types, salt not added in processing, frozen, as purchased a :Potatoes, french fried, all types, salt not added in processing, frozen, as purchased a :Potatoes, french fried, all types, salt added in processing, frozen, unprepared a :Potatoes, french fried, all types, salt added in processing, frozen, unprepared a :Potatoes, french fried, all types, salt added in processing, frozen, unprepared a :Potatoes, french fried, all types, salt added in processing, frozen, unprepared a :Potatoes, french fried, all types, salt added in processing, frozen, unprepared a :Potatoes, french fried, all types, salt not added in processing, frozen, as purchased a :Potatoes, french fried, all types, salt not added in processing, frozen, as purchased a :
0.5437359339834958	Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:Spices, mustard seed, ground:
0.5440084835630965	Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated a :Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated a :Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated a :
0.5442612942612942	McDONALD'S, Sausage McMUFFIN with Egg:
0.5448442072645895	Salami, dry or hard, pork, beef:
0.5449236298292902	Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:Cheese, camembert:
0.5453020134228188	McDONALD'S, Low Fat Caramel Sauce:
0.5461760461760462	Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:Cheese, monterey:
0.547207258293167	Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, powder:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, powder:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, powder:Infant formula, NESTLE, GOOD START 2 ESSENTIALS, with iron, powder:
0.5476371951219512	Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:Cheese, blue:
0.547726483859771	BURGER KING, CROISSAN'WICH with Egg and Cheese:BURGER KING, CROISSAN'WICH with Egg and Cheese:BURGER KING, CROISSAN'WICH with Egg and Cheese:BURGER KING, CROISSAN'WICH with Egg and Cheese:BURGER KING, CROISSAN'WICH with Egg and Cheese:BURGER KING, CROISSAN'WICH with Egg and Cheese:
0.547760907168941	Beef, brisket, point half, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised:Beef, brisket, point half, separable lean and fat, trimmed to 0" fat, all grades, cooked, braised:
0.5478281509613102	Restaurant, Mexican, cheese quesadilla:Restaurant, Mexican, cheese quesadilla:Restaurant, Mexican, cheese quesadilla:Restaurant, Mexican, cheese quesadilla:Restaurant, Mexican, cheese quesadilla:Restaurant, Mexican, cheese quesadilla:
0.54786975538636	Cheese, cheddar, sharp, sliced:Cheese, cheddar, sharp, sliced:Cheese, cheddar, sharp, sliced:Cheese, cheddar, sharp, sliced:Cheese, cheddar, sharp, sliced:Cheese, cheddar, sharp, sliced:Cheese, cheddar, sharp, sliced:Cheese, cheddar, sharp, sliced:Cheese, cheddar, sharp, sliced:
